Divergent, 2014, 21 Mar 2014, English, 139, Veronica Roth (based on the novel by)  Evan Daugherty (screenplay)  Vanessa Taylor (screenplay), Neil Burger, 6.8, PG-13, tt1840309, 259501, Adventure  Sci-Fi  Thriller, 7 wins & 9 nominations.
Birdman: Or (The Unexpected Virtue of Ignorance), 2014, 14 Nov 2014, English, 119, Alejandro González Iñárritu  Nicolás Giacobone  Alexander Dinelaris  Armando Bo  Raymond Carver (play), Alejandro González Iñárritu, 7.9, R, tt2562232, 247815, Comedy  Drama, Won 4 Oscars. Another 191 wins & 171 nominations.
Godzilla, 2014, 16 May 2014, English, 123, Max Borenstein (screenplay)  Dave Callaham (story), Gareth Edwards, 6.5, PG-13, tt1628040, 253136, Action  Adventure  Sci-Fi, 4 wins & 24 nominations.
Big Hero 6, 2014, 7 Nov 2014, English, 102, Jordan Roberts (screenplay)  Daniel Gerson (screenplay)  Robert L. Baird (screenplay)  Duncan Rouleau (Big Hero 6 team and characters created by)  Steven T. Seagle (Big Hero 6 team and characters created by)  Paul Briggs (head of story)  Joseph Mateo (head of story), Don Hall  Chris Williams, 7.9, PG, tt2245084, 151423, Animation  Action  Adventure, Won 1 Oscar. Another 15 wins & 35 nominations.
The Hobbit: The Battle of the Five Armies, 2014, 17 Dec 2014, English, 144, Fran Walsh (screenplay)  Philippa Boyens (screenplay)  Peter Jackson (screenplay)  Guillermo del Toro (screenplay)  J.R.R. Tolkien (novel), Peter Jackson, 7.6, PG-13, tt2310332, 245982, Adventure  Fantasy, Nominated for 1 Oscar. Another 2 wins & 34 nominations.
The Babadook, 2014, 28 Nov 2014, English, 93, Jennifer Kent, Jennifer Kent, 6.9, NOT RATED, tt2321549, 53434, Drama  Horror  Thriller, 36 wins & 45 nominations.
Fury, 2014, 17 Oct 2014, English, 134, David Ayer, David Ayer, 7.7, R, tt2713180, 205584, Action  Drama  War, 4 wins & 14 nominations.
The Theory of Everything, 2014, 26 Nov 2014, English, 123, Anthony McCarten (screenplay)  Jane Hawking (book), James Marsh, 7.8, PG-13, tt2980516, 159153, Biography  Drama  Romance, Won 1 Oscar. Another 24 wins & 94 nominations.
The Hunger Games: Mockingjay - Part 1, 2014, 21 Nov 2014, English, 123, Peter Craig (screenplay)  Danny Strong (screenplay)  Suzanne Collins (adaptation)  Suzanne Collins (novel), Francis Lawrence, 6.8, PG-13, tt1951265, 191805, Adventure  Sci-Fi, Nominated for 1 Golden Globe. Another 6 wins & 16 nominations.
Boyhood, 2014, 15 Aug 2014, English, 165, Richard Linklater, Richard Linklater, 8.1, R, tt1065073, 188307, Drama, Won 1 Oscar. Another 172 wins & 137 nominations.
Inherent Vice, 2014, 9 Jan 2015, English, 148, Paul Thomas Anderson (written for the screen by)  Thomas Pynchon (based on the novel by), Paul Thomas Anderson, 6.9, R, tt1791528, 31755, Crime  Drama  Mystery, Nominated for 2 Oscars. Another 27 wins & 59 nominations.
The Fault in Our Stars, 2014, 6 Jun 2014, English, 126, Scott Neustadter (screenplay)  Michael H. Weber (screenplay)  John Green (book), Josh Boone, 8.0, PG-13, tt2582846, 186646, Drama  Romance, 18 wins & 11 nominations.
Nightcrawler, 2014, 31 Oct 2014, English, 117, Dan Gilroy, Dan Gilroy, 7.9, R, tt2872718, 183055, Crime  Thriller, Nominated for 1 Oscar. Another 46 wins & 75 nominations.
The Maze Runner, 2014, 19 Sep 2014, English, 113, Noah Oppenheim (screenplay)  Grant Pierce Myers (screenplay)  T.S. Nowlin (screenplay)  James Dashner (novel), Wes Ball, 6.9, PG-13, tt1790864, 205234, Action  Mystery  Sci-Fi, 3 wins & 5 nominations.
The Grand Budapest Hotel, 2014, 28 Mar 2014, English, 99, Stefan Zweig (inspired by the writings of)  Wes Anderson (screenplay)  Wes Anderson (story)  Hugo Guinness (story), Wes Anderson, 8.1, R, tt2278388, 333560, Adventure  Comedy  Drama, Won 4 Oscars. Another 134 wins & 146 nominations.
Nymphomaniac+Volume+I,,,,,,,,,,,,
Guardians of the Galaxy, 2014, 1 Aug 2014, English, 121, James Gunn  Nicole Perlman  Dan Abnett (comic book)  Andy Lanning (comic book), James Gunn, 8.1, PG-13, tt2015381, 464673, Action  Adventure  Sci-Fi, Nominated for 2 Oscars. Another 22 wins & 78 nominations.
Interstellar, 2014, 7 Nov 2014, English, 169, Jonathan Nolan  Christopher Nolan, Christopher Nolan, 8.7, PG-13, tt0816692, 573918, Adventure  Sci-Fi, Won 1 Oscar. Another 32 wins & 93 nominations.
Unbroken, 2014, 25 Dec 2014, English, 137, Joel Coen (screenplay)  Ethan Coen (screenplay)  Richard LaGravenese (screenplay)  William Nicholson (screenplay)  Laura Hillenbrand (book), Angelina Jolie, 7.2, PG-13, tt1809398, 50579, Biography  Drama  Sport, Nominated for 3 Oscars. Another 10 wins & 26 nominations.
American Sniper, 2014, 16 Jan 2015, English, 132, Jason Hall  Chris Kyle (book)  Scott McEwen (book)  James Defelice (book), Clint Eastwood, 7.4, R, tt2179136, 170604, Action  Biography  Thriller, Won 1 Oscar. Another 8 wins & 30 nominations.
Captain America: The Winter Soldier, 2014, 4 Apr 2014, English, 136, Christopher Markus (screenplay)  Stephen McFeely (screenplay)  Ed Brubaker (concept and story)  Joe Simon (comic book)  Jack Kirby (comic book), Anthony Russo  Joe Russo, 7.8, PG-13, tt1843866, 349698, Action  Adventure  Sci-Fi, Nominated for 1 Oscar. Another 2 wins & 40 nominations.
X-Men: Days of Future Past, 2014, 23 May 2014, English, 131, Simon Kinberg (screenplay)  Jane Goldman (story)  Simon Kinberg (story)  Matthew Vaughn (story), Bryan Singer, 8.1, PG-13, tt1877832, 388319, Action  Adventure  Sci-Fi, Nominated for 1 Oscar. Another 7 wins & 33 nominations.
The Imitation Game, 2014, 25 Dec 2014, English, 114, Graham Moore  Andrew Hodges (book), Morten Tyldum, 8.1, PG-13, tt2084970, 254249, Biography  Drama  Thriller, Won 1 Oscar. Another 51 wins & 118 nominations.
Gone Girl, 2014, 3 Oct 2014, English, 149, Gillian Flynn (screenplay)  Gillian Flynn (novel), David Fincher, 8.2, R, tt2267998, 386786, Drama  Mystery  Thriller, Nominated for 1 Oscar. Another 60 wins & 126 nominations.
Into the Woods, 2014, 25 Dec 2014, English, 125, James Lapine (screenplay)  James Lapine (musical)  Stephen Sondheim (musical), Rob Marshall, 6.1, PG, tt2180411, 65922, Adventure  Fantasy  Musical, Nominated for 3 Oscars. Another 9 wins & 52 nominations.
John Wick, 2014, 24 Oct 2014, English, 101, Derek Kolstad (screenplay), Chad Stahelski  David Leitch, 7.2, R, tt2911666, 153572, Action  Thriller, 2 wins & 1 nomination.
Exodus: Gods and Kings, 2014, 12 Dec 2014, English, 150, Adam Cooper  Bill Collage  Jeffrey Caine  Steven Zaillian, Ridley Scott, 6.1, PG-13, tt1528100, 76850, Action  Adventure  Drama, 3 nominations.
Whiplash, 2014, 15 Oct 2014, English, 107, Damien Chazelle, Damien Chazelle, 8.6, R, tt2582802, 208549, Drama  Music, Won 3 Oscars. Another 82 wins & 87 nominations.
The Gambler, 2014, 25 Dec 2014, English, 111, William Monahan (screenplay)  James Toback, Rupert Wyatt, 6.1, R, tt2039393, 19932, Crime  Drama  Thriller, 1 nomination.
Wild, 2014, 19 Dec 2014, English, 115, Nick Hornby  Cheryl Strayed (memoir "Wild: From Lost to Found on the Pacific Crest Trail"), Jean-Marc Vallée, 7.2, R, tt2305051, 41294, Biography  Drama, Nominated for 2 Oscars. Another 8 wins & 48 nominations.
Divergent, 2014, 21 Mar 2014, English, 139, Veronica Roth (based on the novel by)  Evan Daugherty (screenplay)  Vanessa Taylor (screenplay), Neil Burger, 6.8, PG-13, tt1840309, 259501, Adventure  Sci-Fi  Thriller, 7 wins & 9 nominations.
Birdman: Or (The Unexpected Virtue of Ignorance), 2014, 14 Nov 2014, English, 119, Alejandro González Iñárritu  Nicolás Giacobone  Alexander Dinelaris  Armando Bo  Raymond Carver (play), Alejandro González Iñárritu, 7.9, R, tt2562232, 247815, Comedy  Drama, Won 4 Oscars. Another 191 wins & 171 nominations.
Godzilla, 2014, 16 May 2014, English, 123, Max Borenstein (screenplay)  Dave Callaham (story), Gareth Edwards, 6.5, PG-13, tt1628040, 253136, Action  Adventure  Sci-Fi, 4 wins & 24 nominations.
Big Hero 6, 2014, 7 Nov 2014, English, 102, Jordan Roberts (screenplay)  Daniel Gerson (screenplay)  Robert L. Baird (screenplay)  Duncan Rouleau (Big Hero 6 team and characters created by)  Steven T. Seagle (Big Hero 6 team and characters created by)  Paul Briggs (head of story)  Joseph Mateo (head of story), Don Hall  Chris Williams, 7.9, PG, tt2245084, 151423, Animation  Action  Adventure, Won 1 Oscar. Another 15 wins & 35 nominations.
The Hobbit: The Battle of the Five Armies, 2014, 17 Dec 2014, English, 144, Fran Walsh (screenplay)  Philippa Boyens (screenplay)  Peter Jackson (screenplay)  Guillermo del Toro (screenplay)  J.R.R. Tolkien (novel), Peter Jackson, 7.6, PG-13, tt2310332, 245982, Adventure  Fantasy, Nominated for 1 Oscar. Another 2 wins & 34 nominations.
The Babadook, 2014, 28 Nov 2014, English, 93, Jennifer Kent, Jennifer Kent, 6.9, NOT RATED, tt2321549, 53434, Drama  Horror  Thriller, 36 wins & 45 nominations.
Fury, 2014, 17 Oct 2014, English, 134, David Ayer, David Ayer, 7.7, R, tt2713180, 205584, Action  Drama  War, 4 wins & 14 nominations.
The Theory of Everything, 2014, 26 Nov 2014, English, 123, Anthony McCarten (screenplay)  Jane Hawking (book), James Marsh, 7.8, PG-13, tt2980516, 159153, Biography  Drama  Romance, Won 1 Oscar. Another 24 wins & 94 nominations.
The Hunger Games: Mockingjay - Part 1, 2014, 21 Nov 2014, English, 123, Peter Craig (screenplay)  Danny Strong (screenplay)  Suzanne Collins (adaptation)  Suzanne Collins (novel), Francis Lawrence, 6.8, PG-13, tt1951265, 191805, Adventure  Sci-Fi, Nominated for 1 Golden Globe. Another 6 wins & 16 nominations.
Boyhood, 2014, 15 Aug 2014, English, 165, Richard Linklater, Richard Linklater, 8.1, R, tt1065073, 188307, Drama, Won 1 Oscar. Another 172 wins & 137 nominations.
Inherent Vice, 2014, 9 Jan 2015, English, 148, Paul Thomas Anderson (written for the screen by)  Thomas Pynchon (based on the novel by), Paul Thomas Anderson, 6.9, R, tt1791528, 31755, Crime  Drama  Mystery, Nominated for 2 Oscars. Another 27 wins & 59 nominations.
The Fault in Our Stars, 2014, 6 Jun 2014, English, 126, Scott Neustadter (screenplay)  Michael H. Weber (screenplay)  John Green (book), Josh Boone, 8.0, PG-13, tt2582846, 186646, Drama  Romance, 18 wins & 11 nominations.
Nightcrawler, 2014, 31 Oct 2014, English, 117, Dan Gilroy, Dan Gilroy, 7.9, R, tt2872718, 183055, Crime  Thriller, Nominated for 1 Oscar. Another 46 wins & 75 nominations.
The Maze Runner, 2014, 19 Sep 2014, English, 113, Noah Oppenheim (screenplay)  Grant Pierce Myers (screenplay)  T.S. Nowlin (screenplay)  James Dashner (novel), Wes Ball, 6.9, PG-13, tt1790864, 205234, Action  Mystery  Sci-Fi, 3 wins & 5 nominations.
The Grand Budapest Hotel, 2014, 28 Mar 2014, English, 99, Stefan Zweig (inspired by the writings of)  Wes Anderson (screenplay)  Wes Anderson (story)  Hugo Guinness (story), Wes Anderson, 8.1, R, tt2278388, 333560, Adventure  Comedy  Drama, Won 4 Oscars. Another 134 wins & 146 nominations.
Nymphomaniac+Volume+I,,,,,,,,,,,,
Starred+Up,,,,,,,,,,,,
Night at the Museum: Secret of the Tomb, 2014, 19 Dec 2014, English, 98, David Guion (screenplay)  Michael Handelman (screenplay)  Mark Friedman (story)  David Guion (story)  Michael Handelman (story)  Thomas Lennon (characters)  Robert Ben Garant (characters), Shawn Levy, 6.3, PG, tt2692250, 35666, Adventure  Comedy  Family, 1 win & 2 nominations.
Draft Day, 2014, 11 Apr 2014, English, 110, Scott Rothman  Rajiv Joseph, Ivan Reitman, 6.8, R, tt2223990, 28694, Drama  Sport, 1 nomination.
Edge of Tomorrow, 2014, 6 Jun 2014, English, 113, Christopher McQuarrie (screenplay)  Jez Butterworth (screenplay)  John-Henry Butterworth (screenplay)  Hiroshi Sakurazaka (novel), Doug Liman, 8.0, PG-13, tt1631867, 314727, Action  Sci-Fi, 10 wins & 24 nominations.
The Amazing Spider-Man 2, 2014, 2 May 2014, English, 142, Alex Kurtzman (screenplay)  Roberto Orci (screenplay)  Jeff Pinkner (screenplay)  Alex Kurtzman (screen story)  Roberto Orci (screen story)  Jeff Pinkner (screen story)  James Vanderbilt (screen story)  Stan Lee (Marvel comic book)  Steve Ditko (Marvel comic book), Marc Webb, 6.9, PG-13, tt1872181, 262804, Action  Adventure  Fantasy, 2 wins & 27 nominations.
The Pyramid, 2014, 5 Dec 2014, English, 89, Daniel Meersand  Nick Simon, Grégory Levasseur, 4.8, R, tt2799166, 6166, Horror  Thriller, N/A
Left Behind, 2014, 3 Oct 2014, English, 110, Jerry B. Jenkins (based on novel)  Tim LaHaye (based on novel)  Paul Lalonde  John Patus, Vic Armstrong, 3.1, PG-13, tt2467046, 17101, Action  Sci-Fi  Thriller, 4 nominations.
Noah, 2014, 28 Mar 2014, English, 138, Darren Aronofsky  Ari Handel, Darren Aronofsky, 5.9, PG-13, tt1959490, 170727, Action  Adventure  Drama, Nominated for 1 Golden Globe. Another 16 nominations.
Foxcatcher, 2014, 16 Jan 2015, English, 134, E. Max Frye  Dan Futterman, Bennett Miller, 7.1, R, tt1100089, 69967, Biography  Drama  Sport, Nominated for 5 Oscars. Another 14 wins & 55 nominations.
A Most Violent Year, 2014, 30 Jan 2015, English, 125, J.C. Chandor, J.C. Chandor, 7.1, R, tt2937898, 19568, Action  Crime  Drama, Nominated for 1 Golden Globe. Another 10 wins & 34 nominations.
Transformers: Age of Extinction, 2014, 27 Jun 2014, English, 165, Ehren Kruger, Michael Bay, 5.8, PG-13, tt2109248, 194015, Action  Adventure  Sci-Fi, 4 wins & 20 nominations.
Chef, 2014, 30 May 2014, English, 114, Jon Favreau, Jon Favreau, 7.3, R, tt2883512, 98294, Comedy  Drama, 2 nominations.
Need for Speed, 2014, 14 Mar 2014, English, 132, George Gatins (screenplay)  George Gatins (story)  John Gatins (story), Scott Waugh, 6.6, PG-13, tt2369135, 115513, Action  Crime  Drama, 1 nomination.
Lucy, 2014, 25 Jul 2014, English, 89, Luc Besson, Luc Besson, 6.4, R, tt2872732, 240897, Action  Sci-Fi  Thriller, 2 wins & 6 nominations.
Top Five, 2014, 12 Dec 2014, English, 102, Chris Rock, Chris Rock, 6.6, R, tt2784678, 12385, Comedy  Romance, 6 wins & 15 nominations.
Teenage Mutant Ninja Turtles, 2014, 8 Aug 2014, English, 101, Josh Appelbaum  André Nemec  Evan Daugherty  Peter Laird (Teenage Mutant Ninja Turtles characters)  Kevin Eastman (Teenage Mutant Ninja Turtles characters), Jonathan Liebesman, 6.0, PG-13, tt1291150, 128558, Action  Adventure  Comedy, 1 win & 9 nominations.
The Best of Me, 2014, 17 Oct 2014, English, 118, J. Mills Goodloe (screenplay)  Will Fetters (screenplay)  Nicholas Sparks (novel), Michael Hoffman, 6.6, PG-13, tt1972779, 20380, Drama  Romance, N/A
Big Eyes, 2014, 25 Dec 2014, English, 106, Scott Alexander  Larry Karaszewski, Tim Burton, 7.0, PG-13, tt1126590, 25362, Biography  Drama, Won 1 Golden Globe. Another 1 win & 14 nominations.
The Equalizer, 2014, 26 Sep 2014, English, 132, Richard Wenk  Michael Sloan (television series)  Richard Lindheim (television series), Antoine Fuqua, 7.2, R, tt0455944, 166855, Action  Crime  Thriller, 1 win & 6 nominations.
Sex Tape, 2014, 18 Jul 2014, English, 94, Kate Angelo (screenplay)  Jason Segel (screenplay)  Nicholas Stoller (screenplay)  Kate Angelo (story), Jake Kasdan, 5.1, R, tt1956620, 63681, Comedy  Romance, 2 wins & 3 nominations.
Maleficent, 2014, 30 May 2014, English, 97, Linda Woolverton (screenplay)  Charles Perrault (based on the story "La Belle au bois dormant" by)  Erdman Penner (based on the motion picture "Sleeping Beauty"   story adaptation by)  Joe Rinaldi (based on the motion picture "Sleeping Beauty"   screenplay by)  Winston Hibler (based on the motion picture "Sleeping Beauty"   screenplay by)  Bill Peet (based on the motion picture "Sleeping Beauty"   screenplay by)  Ted Sears (based on the motion picture "Sleeping Beauty"   screenplay by)  Ralph Wright (based on the motion picture "Sleeping Beauty"   screenplay by)  Milt Banta (based on the motion picture "Sleeping Beauty"   screenplay by), Robert Stromberg, 7.1, PG, tt1587310, 201016, Action  Adventure  Family, Nominated for 1 Oscar. Another 9 wins & 35 nominations.
The Lego Movie, 2014, 7 Feb 2014, English, 100, Phil Lord (screenplay)  Christopher Miller (screenplay)  Dan Hageman (story)  Kevin Hageman (story)  Phil Lord (story)  Christopher Miller (story), Phil Lord  Christopher Miller, 7.8, PG, tt1490017, 203161, Animation  Adventure  Comedy, Nominated for 1 Oscar. Another 60 wins & 53 nominations.
Annie, 2014, 19 Dec 2014, English, 118, Will Gluck (screenplay)  Aline Brosh McKenna (screenplay)  Thomas Meehan (stage play book)  Harold Gray (comic strip "Little Orphan Annie"), Will Gluck, 5.1, PG, tt1823664, 16053, Comedy  Drama  Family, Nominated for 2 Golden Globes. Another 2 wins & 9 nominations.
Let's Be Cops, 2014, 13 Aug 2014, English, 104, Luke Greenfield  Nicholas Thomas, Luke Greenfield, 6.5, R, tt1924435, 79381, Comedy, 1 nomination.
The Judge, 2014, 10 Oct 2014, English, 141, Nick Schenk (screenplay)  Bill Dubuque (screenplay)  David Dobkin (story)  Nick Schenk (story), David Dobkin, 7.5, R, tt1872194, 93969, Drama, Nominated for 1 Oscar. Another 4 wins & 6 nominations.
Snowpiercer: Transperceneige From the Blank Page to the Black Screen: A Documentary by Jésus Castro-, 2014, 21 Oct 2014, French, 54, Jésus Castro, Jésus Castro, N/A, N/A, tt4481854, N/A, Documentary, N/A
The Expendables 3, 2014, 15 Aug 2014, English, 126, Sylvester Stallone (screenplay)  Creighton Rothenberger (screenplay)  Katrin Benedikt (screenplay)  Sylvester Stallone (story)  Dave Callaham (characters), Patrick Hughes, 6.2, PG-13, tt2333784, 94246, Action  Adventure  Thriller, 1 win & 3 nominations.
Hercules, 2014, 25 Jul 2014, English, 98, Ryan Condal (screenplay)  Evan Spiliotopoulos (screenplay)  Steve Moore (Radical comic "Hercules"), Brett Ratner, 6.1, PG-13, tt1267297, 88263, Action  Adventure, 2 nominations.
22 Jump Street, 2014, 13 Jun 2014, English, 112, Michael Bacall (screenplay)  Oren Uziel (screenplay)  Rodney Rothman (screenplay)  Michael Bacall (story)  Jonah Hill (story)  Patrick Hasburgh (television series "21 Jump Street")  Stephen J. Cannell (television series "21 Jump Street"), Phil Lord  Christopher Miller, 7.1, R, tt2294449, 193071, Action  Comedy  Crime, 6 wins & 20 nominations.
A Million Ways to Die in the West, 2014, 30 May 2014, English, 116, Seth MacFarlane  Alec Sulkin  Wellesley Wild, Seth MacFarlane, 6.1, R, tt2557490, 106745, Comedy  Western, 6 nominations.
Neighbors, 2014, 9 May 2014, English, 97, Andrew J. Cohen  Brendan O'Brien, Nicholas Stoller, 6.4, R, tt2004420, 164499, Comedy, 5 wins & 10 nominations.
The Interview, 2014, 24 Dec 2014, English, 112, Dan Sterling (screenplay)  Seth Rogen (story)  Evan Goldberg (story)  Dan Sterling (story), Evan Goldberg  Seth Rogen, 6.8, R, tt2788710, 197349, Action  Comedy, 1 win & 2 nominations.
Camp X-Ray, 2014, 17 Oct 2014, English, 117, Peter Sattler (screenplay), Peter Sattler, 7.1, R, tt2994190, 16931, Drama  War, 4 nominations.
Devil's+Knot,,,,,,,,,,,,
The Drop, 2014, 12 Sep 2014, English, 106, Dennis Lehane (screenplay)  Dennis Lehane (short story "Animal Rescue"), Michaël R. Roskam, 7.1, R, tt1600196, 68505, Crime  Drama, 3 wins & 3 nominations.
Blended, 2014, 23 May 2014, English, 117, Ivan Menchell  Clare Sera, Frank Coraci, 6.5, PG-13, tt1086772, 63721, Comedy  Romance, 10 nominations.
You're Not You, 2014, 26 Nov 2014, English, 102, Shana Feste (screenplay)  Jordan Roberts (screenplay)  Michelle Wildgen (based on the book by)  Jordan Roberts, George C. Wolfe, 7.5, R, tt2854800, 5996, Drama, N/A
The Giver, 2014, 15 Aug 2014, English, 97, Michael Mitnick (screenplay)  Robert B. Weide (screenplay)  Lois Lowry (book), Phillip Noyce, 6.5, PG-13, tt0435651, 62176, Drama  Sci-Fi, 1 win & 4 nominations.
Dawn of the Planet of the Apes, 2014, 11 Jul 2014, English, 130, Mark Bomback  Rick Jaffa  Amanda Silver  Rick Jaffa (characters)  Amanda Silver (characters)  Pierre Boulle (novel), Matt Reeves, 7.7, PG-13, tt2103281, 247514, Action  Drama  Sci-Fi, Nominated for 1 Oscar. Another 13 wins & 39 nominations.
Horrible Bosses 2, 2014, 26 Nov 2014, English, 108, Sean Anders (screenplay)  John Morris (screenplay)  Jonathan M. Goldstein (story)  John Francis Daley (story)  Sean Anders (story)  John Morris (story)  Michael Markowitz (characters), Sean Anders, 6.4, R, tt2170439, 66782, Comedy  Crime, 1 win & 2 nominations.
The Book of Life, 2014, 17 Oct 2014, English, 95, Jorge R. Gutiérrez  Douglas Langdale, Jorge R. Gutiérrez, 7.3, PG, tt2262227, 26968, Animation  Adventure  Comedy, Nominated for 1 Golden Globe. Another 1 win & 19 nominations.
If I Stay, 2014, 22 Aug 2014, English, 107, Shauna Cross (screenplay)  Gayle Forman (novel), R.J. Cutler, 6.8, PG-13, tt1355630, 53234, Drama  Music  Romance, 1 nomination.
Dumb and Dumber To, 2014, 14 Nov 2014, English, 109, Sean Anders  John Morris  Peter Farrelly  Bobby Farrelly  Bennett Yellin  Mike Cerrone  Bennett Yellin (based on characters created by)  Peter Farrelly (based on characters created by)  Bobby Farrelly (based on characters created by), Bobby Farrelly  Peter Farrelly, 5.9, PG-13, tt2096672, 69786, Comedy, 1 win & 2 nominations.
The Other Woman, 2014, 25 Apr 2014, English, 109, Melissa Stack, Nick Cassavetes, 6.0, PG-13, tt2203939, 84141, Comedy  Romance, 3 wins & 4 nominations.
Sin City: A Dame to Kill For, 2014, 22 Aug 2014, English, 102, Frank Miller  Frank Miller (graphic novels), Frank Miller  Robert Rodriguez, 6.6, R, tt0458481, 80798, Crime  Thriller, 5 nominations.
Ask Me Anything, 2014, 19 Dec 2014, English, 100, Allison Burnett (novel)  Allison Burnett, Allison Burnett, 6.0, NOT RATED, tt2505294, 3721, Drama  Mystery  Thriller, 1 win.
How to Train Your Dragon 2, 2014, 13 Jun 2014, English, 102, Dean DeBlois  Cressida Cowell ("How to Train Your Dragon" book series), Dean DeBlois, 8.0, PG, tt1646971, 163252, Animation  Action  Adventure, Nominated for 1 Oscar. Another 16 wins & 44 nominations.
Dracula Untold, 2014, 10 Oct 2014, English, 92, Matt Sazama  Burk Sharpless  Bram Stoker (characters), Gary Shore, 6.3, PG-13, tt0829150, 104531, Action  Drama  Fantasy, 5 nominations.
Penguins of Madagascar, 2014, 26 Nov 2014, English, 92, Michael Colton (screenplay)  John Aboud (screenplay)  Brandon Sawyer (screenplay)  Alan J. Schoolcraft (story)  Brent Simons (story)  Michael Colton (story)  John Aboud (story)  Eric Darnell (characters)  Tom McGrath (characters), Eric Darnell  Simon J. Smith, 6.8, PG, tt1911658, 38841, Animation  Adventure  Comedy, 6 nominations.
Tusk, 2014, 19 Sep 2014, English, 102, Kevin Smith, Kevin Smith, 5.5, R, tt3099498, 20666, Comedy  Drama  Horror, 1 win & 1 nomination.
Jersey Boys, 2014, 20 Jun 2014, English, 134, Marshall Brickman (screenplay)  Rick Elice (screenplay)  Marshall Brickman (musical book)  Rick Elice (musical book), Clint Eastwood, 6.9, R, tt1742044, 18450, Biography  Drama  Music, 3 nominations.
Under+the+Skin,,,,,,,,,,,,
St. Vincent, 2014, 24 Oct 2014, English, 102, Theodore Melfi (screenplay), Theodore Melfi, 7.3, PG-13, tt2170593, 46708, Comedy  Drama, Nominated for 2 Golden Globes. Another 5 wins & 16 nominations.
